SubID,subject,correct,total_trials,trial_type,condition,trial_type_non_rec,condition_non_rec,probe_type,phase,sub_idx
6577333,190,1,1,0.5,-1,2,1,-0.5,2,140
6577333,190,0,1,-0.5,-1,1,1,0.5,1,140
6577333,190,0,1,0.5,-1,2,1,0.5,1,140
6577333,190,1,1,-0.5,-1,1,1,0.5,2,140
6577333,190,0,1,0.5,-1,2,1,0.5,2,140
6577897,191,0,1,-0.5,-1,1,1,-0.5,1,141
6577897,191,1,1,0.5,-1,2,1,-0.5,1,141
6577897,191,0,1,-0.5,-1,1,1,-0.5,2,141
6577897,191,1,1,0.5,-1,2,1,-0.5,2,141
6577897,191,0,1,-0.5,-1,1,1,0.5,1,141
6577897,191,1,1,0.5,-1,2,1,0.5,1,141
6577897,191,1,1,-0.5,-1,1,1,0.5,2,141
6577897,191,0,1,0.5,-1,2,1,0.5,2,141
6581417,192,1,1,-0.5,-1,1,1,-0.5,1,142
6581417,192,1,1,0.5,-1,2,1,-0.5,1,142
6581417,192,1,1,-0.5,-1,1,1,-0.5,2,142
6581417,192,1,1,0.5,-1,2,1,-0.5,2,142
6581417,192,1,1,-0.5,-1,1,1,0.5,1,142
6581417,192,0,1,0.5,-1,2,1,0.5,1,142
6581417,192,1,1,-0.5,-1,1,1,0.5,2,142
6581417,192,1,1,0.5,-1,2,1,0.5,2,142
6581459,193,1,1,-0.5,-1,1,1,-0.5,1,143
6581459,193,1,1,0.5,-1,2,1,-0.5,1,143
6581459,193,1,1,-0.5,-1,1,1,-0.5,2,143
6581459,193,1,1,0.5,-1,2,1,-0.5,2,143
6581459,193,1,1,-0.5,-1,1,1,0.5,1,143
6581459,193,0,1,0.5,-1,2,1,0.5,1,143
6581459,193,1,1,-0.5,-1,1,1,0.5,2,143
6581459,193,1,1,0.5,-1,2,1,0.5,2,143
6581456,194,1,1,-0.5,-1,1,1,-0.5,1,144
6581456,194,0,1,0.5,-1,2,1,-0.5,1,144
6581456,194,1,1,-0.5,-1,1,1,-0.5,2,144
6581456,194,1,1,0.5,-1,2,1,-0.5,2,144
6581456,194,1,1,-0.5,-1,1,1,0.5,1,144
6581456,194,1,1,0.5,-1,2,1,0.5,1,144
6581456,194,1,1,-0.5,-1,1,1,0.5,2,144
6581456,194,0,1,0.5,-1,2,1,0.5,2,144
6582983,195,1,1,-0.5,-1,1,1,-0.5,1,145
6582983,195,1,1,0.5,-1,2,1,-0.5,1,145
6582983,195,0,1,-0.5,-1,1,1,-0.5,2,145
6582983,195,0,1,0.5,-1,2,1,-0.5,2,145
6582983,195,1,1,-0.5,-1,1,1,0.5,1,145
6582983,195,1,1,0.5,-1,2,1,0.5,1,145
6582983,195,1,1,-0.5,-1,1,1,0.5,2,145
6582983,195,0,1,0.5,-1,2,1,0.5,2,145
6583109,196,0,1,-0.5,-1,1,1,-0.5,1,146
6583109,196,1,1,0.5,-1,2,1,-0.5,1,146
6583109,196,1,1,-0.5,-1,1,1,-0.5,2,146
6583109,196,0,1,0.5,-1,2,1,-0.5,2,146
6583109,196,0,1,-0.5,-1,1,1,0.5,1,146
6583109,196,1,1,0.5,-1,2,1,0.5,1,146
6583109,196,1,1,-0.5,-1,1,1,0.5,2,146
6583109,196,0,1,0.5,-1,2,1,0.5,2,146
6582980,197,1,1,-0.5,-1,1,1,-0.5,1,147
6582980,197,1,1,0.5,-1,2,1,-0.5,1,147
6582980,197,1,1,-0.5,-1,1,1,-0.5,2,147
6582980,197,0,1,0.5,-1,2,1,-0.5,2,147
6582980,197,1,1,-0.5,-1,1,1,0.5,1,147
6582980,197,1,1,0.5,-1,2,1,0.5,1,147
6582980,197,1,1,-0.5,-1,1,1,0.5,2,147
6582980,197,0,1,0.5,-1,2,1,0.5,2,147
6576543,199,1,1,-0.5,1,1,2,-0.5,1,148
6576543,199,0,1,0.5,1,2,2,-0.5,1,148
6576543,199,1,1,-0.5,1,1,2,-0.5,2,148
6576543,199,0,1,0.5,1,2,2,-0.5,2,148
6576543,199,1,1,-0.5,1,1,2,0.5,1,148
6576543,199,0,1,0.5,1,2,2,0.5,1,148
6576543,199,1,1,-0.5,1,1,2,0.5,2,148
6576543,199,1,1,0.5,1,2,2,0.5,2,148
6576643,201,1,1,-0.5,1,1,2,-0.5,1,149
6576643,201,0,1,0.5,1,2,2,-0.5,1,149
6576643,201,0,1,-0.5,1,1,2,-0.5,2,149
6576643,201,0,1,0.5,1,2,2,-0.5,2,149
6576643,201,0,1,-0.5,1,1,2,0.5,1,149
6576643,201,0,1,0.5,1,2,2,0.5,1,149
6576643,201,1,1,-0.5,1,1,2,0.5,2,149
6576643,201,1,1,0.5,1,2,2,0.5,2,149
6576836,202,1,1,-0.5,1,1,2,-0.5,1,150
6576836,202,0,1,0.5,1,2,2,-0.5,1,150
6576836,202,1,1,-0.5,1,1,2,-0.5,2,150
6576836,202,1,1,0.5,1,2,2,-0.5,2,150
6576836,202,0,1,-0.5,1,1,2,0.5,1,150
6576836,202,1,1,0.5,1,2,2,0.5,1,150
6576836,202,0,1,-0.5,1,1,2,0.5,2,150
6576836,202,0,1,0.5,1,2,2,0.5,2,150
6577326,203,1,1,-0.5,1,1,2,-0.5,1,151
6577326,203,1,1,0.5,1,2,2,-0.5,1,151
6577326,203,0,1,-0.5,1,1,2,-0.5,2,151
6577326,203,1,1,0.5,1,2,2,-0.5,2,151
6577326,203,1,1,-0.5,1,1,2,0.5,1,151
6577326,203,0,1,0.5,1,2,2,0.5,1,151
6577326,203,1,1,-0.5,1,1,2,0.5,2,151
6577326,203,1,1,0.5,1,2,2,0.5,2,151
6577330,204,1,1,-0.5,1,1,2,-0.5,1,152
6577330,204,0,1,0.5,1,2,2,-0.5,1,152
6577330,204,1,1,-0.5,1,1,2,-0.5,2,152
6577330,204,0,1,0.5,1,2,2,-0.5,2,152
6577330,204,0,1,-0.5,1,1,2,0.5,1,152
6577330,204,1,1,0.5,1,2,2,0.5,1,152
6577330,204,1,1,-0.5,1,1,2,0.5,2,152
6577330,204,0,1,0.5,1,2,2,0.5,2,152
6577438,205,1,1,-0.5,1,1,2,-0.5,1,153
6577438,205,0,1,0.5,1,2,2,-0.5,1,153
6577438,205,1,1,-0.5,1,1,2,-0.5,2,153
6577438,205,1,1,0.5,1,2,2,-0.5,2,153
6577438,205,1,1,-0.5,1,1,2,0.5,1,153
6577438,205,0,1,0.5,1,2,2,0.5,1,153
6577438,205,1,1,-0.5,1,1,2,0.5,2,153
6577438,205,0,1,0.5,1,2,2,0.5,2,153
6581426,206,0,1,-0.5,1,1,2,-0.5,1,154
6581426,206,0,1,0.5,1,2,2,-0.5,1,154
6581426,206,1,1,-0.5,1,1,2,-0.5,2,154
6581426,206,0,1,0.5,1,2,2,-0.5,2,154
6581426,206,1,1,-0.5,1,1,2,0.5,1,154
6581426,206,0,1,0.5,1,2,2,0.5,1,154
6581426,206,1,1,-0.5,1,1,2,0.5,2,154
6581426,206,0,1,0.5,1,2,2,0.5,2,154
6581470,207,1,1,-0.5,1,1,2,-0.5,1,155
6581470,207,0,1,0.5,1,2,2,-0.5,1,155
6581470,207,1,1,-0.5,1,1,2,-0.5,2,155
6581470,207,1,1,0.5,1,2,2,-0.5,2,155
6581470,207,1,1,-0.5,1,1,2,0.5,1,155
6581470,207,1,1,0.5,1,2,2,0.5,1,155
6581470,207,1,1,-0.5,1,1,2,0.5,2,155
6581470,207,0,1,0.5,1,2,2,0.5,2,155
6581430,208,1,1,-0.5,1,1,2,-0.5,1,156
6581430,208,1,1,0.5,1,2,2,-0.5,1,156
6581430,208,1,1,-0.5,1,1,2,-0.5,2,156
6581430,208,0,1,0.5,1,2,2,-0.5,2,156
6581430,208,0,1,-0.5,1,1,2,0.5,1,156
6581430,208,0,1,0.5,1,2,2,0.5,1,156
6581430,208,1,1,-0.5,1,1,2,0.5,2,156
6581430,208,0,1,0.5,1,2,2,0.5,2,156
6582397,209,1,1,-0.5,1,1,2,-0.5,1,157
6582397,209,0,1,0.5,1,2,2,-0.5,1,157
6582397,209,1,1,-0.5,1,1,2,-0.5,2,157
6582397,209,1,1,0.5,1,2,2,-0.5,2,157
6582397,209,1,1,-0.5,1,1,2,0.5,1,157
6582397,209,0,1,0.5,1,2,2,0.5,1,157
6582397,209,1,1,-0.5,1,1,2,0.5,2,157
6582397,209,0,1,0.5,1,2,2,0.5,2,157
6583003,210,1,1,-0.5,1,1,2,-0.5,1,158
6583003,210,0,1,0.5,1,2,2,-0.5,1,158
6583003,210,1,1,-0.5,1,1,2,-0.5,2,158
6583003,210,1,1,0.5,1,2,2,-0.5,2,158
6583003,210,1,1,-0.5,1,1,2,0.5,1,158
6583003,210,0,1,0.5,1,2,2,0.5,1,158
6583003,210,0,1,-0.5,1,1,2,0.5,2,158
6583003,210,0,1,0.5,1,2,2,0.5,2,158
6583060,211,1,1,-0.5,1,1,2,-0.5,1,159
6583060,211,0,1,0.5,1,2,2,-0.5,1,159
6583060,211,0,1,-0.5,1,1,2,-0.5,2,159
6583060,211,1,1,0.5,1,2,2,-0.5,2,159
6583060,211,0,1,-0.5,1,1,2,0.5,1,159
6583060,211,0,1,0.5,1,2,2,0.5,1,159
6583060,211,1,1,-0.5,1,1,2,0.5,2,159
6583060,211,0,1,0.5,1,2,2,0.5,2,159
6583846,212,1,1,-0.5,1,1,2,-0.5,1,160
6583846,212,0,1,0.5,1,2,2,-0.5,1,160
6583846,212,0,1,-0.5,1,1,2,-0.5,2,160
6583846,212,1,1,0.5,1,2,2,-0.5,2,160
6583846,212,1,1,-0.5,1,1,2,0.5,1,160
6583846,212,0,1,0.5,1,2,2,0.5,1,160
6583846,212,1,1,-0.5,1,1,2,0.5,2,160
6583846,212,0,1,0.5,1,2,2,0.5,2,160
6576574,213,0,1,-0.5,-1,1,1,-0.5,1,161
6576574,213,1,1,0.5,-1,2,1,-0.5,1,161
6576574,213,1,1,-0.5,-1,1,1,-0.5,2,161
6576574,213,0,1,0.5,-1,2,1,-0.5,2,161
6576574,213,1,1,-0.5,-1,1,1,0.5,1,161
6576574,213,0,1,0.5,-1,2,1,0.5,1,161
6576574,213,1,1,-0.5,-1,1,1,0.5,2,161
6576574,213,0,1,0.5,-1,2,1,0.5,2,161
6576598,214,0,1,-0.5,-1,1,1,-0.5,1,162
6576598,214,1,1,0.5,-1,2,1,-0.5,1,162
6576598,214,1,1,-0.5,-1,1,1,-0.5,2,162
6576598,214,1,1,0.5,-1,2,1,-0.5,2,162
6576598,214,0,1,-0.5,-1,1,1,0.5,1,162
6576598,214,1,1,0.5,-1,2,1,0.5,1,162
6576598,214,0,1,-0.5,-1,1,1,0.5,2,162
6576598,214,1,1,0.5,-1,2,1,0.5,2,162
6576559,215,0,1,-0.5,-1,1,1,-0.5,1,163
6576559,215,1,1,0.5,-1,2,1,-0.5,1,163
6576559,215,1,1,-0.5,-1,1,1,-0.5,2,163
6576559,215,1,1,0.5,-1,2,1,-0.5,2,163
6576559,215,0,1,-0.5,-1,1,1,0.5,1,163
6576559,215,0,1,0.5,-1,2,1,0.5,1,163
6576559,215,1,1,-0.5,-1,1,1,0.5,2,163
6576559,215,0,1,0.5,-1,2,1,0.5,2,163
6577304,216,1,1,-0.5,-1,1,1,-0.5,1,164
6577304,216,1,1,0.5,-1,2,1,-0.5,1,164
6577304,216,1,1,-0.5,-1,1,1,-0.5,2,164
6577304,216,0,1,0.5,-1,2,1,-0.5,2,164
6577304,216,0,1,-0.5,-1,1,1,0.5,1,164
6577304,216,0,1,0.5,-1,2,1,0.5,1,164
6577304,216,0,1,-0.5,-1,1,1,0.5,2,164
6577304,216,0,1,0.5,-1,2,1,0.5,2,164
6577353,217,0,1,-0.5,-1,1,1,-0.5,1,165
6577353,217,1,1,0.5,-1,2,1,-0.5,1,165
6577353,217,0,1,-0.5,-1,1,1,-0.5,2,165
6577353,217,0,1,0.5,-1,2,1,-0.5,2,165
6577353,217,0,1,-0.5,-1,1,1,0.5,1,165
6577353,217,1,1,0.5,-1,2,1,0.5,1,165
6577353,217,0,1,-0.5,-1,1,1,0.5,2,165
6577353,217,1,1,0.5,-1,2,1,0.5,2,165
6577397,218,0,1,-0.5,-1,1,1,-0.5,1,166
6577397,218,1,1,0.5,-1,2,1,-0.5,1,166
6577397,218,1,1,-0.5,-1,1,1,-0.5,2,166
6577397,218,1,1,0.5,-1,2,1,-0.5,2,166
6577397,218,0,1,-0.5,-1,1,1,0.5,1,166
6577397,218,0,1,0.5,-1,2,1,0.5,1,166
6577397,218,0,1,-0.5,-1,1,1,0.5,2,166
6577397,218,1,1,0.5,-1,2,1,0.5,2,166
6577427,219,0,1,-0.5,-1,1,1,-0.5,1,167
6577427,219,1,1,0.5,-1,2,1,-0.5,1,167
6577427,219,1,1,-0.5,-1,1,1,-0.5,2,167
6577427,219,0,1,0.5,-1,2,1,-0.5,2,167
6577427,219,0,1,-0.5,-1,1,1,0.5,1,167
6577427,219,0,1,0.5,-1,2,1,0.5,1,167
6577427,219,0,1,-0.5,-1,1,1,0.5,2,167
6577427,219,1,1,0.5,-1,2,1,0.5,2,167
6581448,221,1,1,-0.5,-1,1,1,-0.5,1,168
6581448,221,0,1,0.5,-1,2,1,-0.5,1,168
6581448,221,1,1,-0.5,-1,1,1,-0.5,2,168
6581448,221,1,1,0.5,-1,2,1,-0.5,2,168
6581448,221,0,1,-0.5,-1,1,1,0.5,1,168
6581448,221,1,1,0.5,-1,2,1,0.5,1,168
6581448,221,0,1,-0.5,-1,1,1,0.5,2,168
6581448,221,0,1,0.5,-1,2,1,0.5,2,168
6581565,222,0,1,-0.5,-1,1,1,-0.5,1,169
6581565,222,1,1,0.5,-1,2,1,-0.5,1,169
6581565,222,0,1,-0.5,-1,1,1,-0.5,2,169
6581565,222,1,1,0.5,-1,2,1,-0.5,2,169
6581565,222,1,1,-0.5,-1,1,1,0.5,1,169
6581565,222,0,1,0.5,-1,2,1,0.5,1,169
6581565,222,1,1,-0.5,-1,1,1,0.5,2,169
6581565,222,0,1,0.5,-1,2,1,0.5,2,169
6582993,224,0,1,-0.5,-1,1,1,-0.5,1,170
6582993,224,1,1,0.5,-1,2,1,-0.5,1,170
6582993,224,1,1,-0.5,-1,1,1,-0.5,2,170
6582993,224,0,1,0.5,-1,2,1,-0.5,2,170
6582993,224,0,1,-0.5,-1,1,1,0.5,1,170
6582993,224,0,1,0.5,-1,2,1,0.5,1,170
6582993,224,1,1,-0.5,-1,1,1,0.5,2,170
6582993,224,0,1,0.5,-1,2,1,0.5,2,170
6583161,226,0,1,-0.5,-1,1,1,-0.5,1,171
6583161,226,1,1,0.5,-1,2,1,-0.5,1,171
6583161,226,1,1,-0.5,-1,1,1,-0.5,2,171
6583161,226,0,1,0.5,-1,2,1,-0.5,2,171
6583161,226,1,1,-0.5,-1,1,1,0.5,1,171
6583161,226,1,1,0.5,-1,2,1,0.5,1,171
6583161,226,1,1,-0.5,-1,1,1,0.5,2,171
6583161,226,0,1,0.5,-1,2,1,0.5,2,171
6576641,227,1,1,-0.5,-1,1,1,-0.5,1,172
6576641,227,1,1,0.5,-1,2,1,-0.5,1,172
6576641,227,1,1,-0.5,-1,1,1,-0.5,2,172
6576641,227,1,1,0.5,-1,2,1,-0.5,2,172
6576641,227,1,1,-0.5,-1,1,1,0.5,1,172
6576641,227,0,1,0.5,-1,2,1,0.5,1,172
6576641,227,1,1,-0.5,-1,1,1,0.5,2,172
6576641,227,0,1,0.5,-1,2,1,0.5,2,172
6576782,228,0,1,-0.5,-1,1,1,-0.5,1,173
6576782,228,1,1,0.5,-1,2,1,-0.5,1,173
6576782,228,1,1,-0.5,-1,1,1,-0.5,2,173
6576782,228,1,1,0.5,-1,2,1,-0.5,2,173
6576782,228,0,1,-0.5,-1,1,1,0.5,1,173
6576782,228,1,1,0.5,-1,2,1,0.5,1,173
6576782,228,0,1,-0.5,-1,1,1,0.5,2,173
6576782,228,1,1,0.5,-1,2,1,0.5,2,173
6577300,229,1,1,-0.5,-1,1,1,-0.5,1,174
6577300,229,1,1,0.5,-1,2,1,-0.5,1,174
6577300,229,1,1,-0.5,-1,1,1,-0.5,2,174
6577300,229,0,1,0.5,-1,2,1,-0.5,2,174
6577300,229,1,1,-0.5,-1,1,1,0.5,1,174
6577300,229,0,1,0.5,-1,2,1,0.5,1,174
6577300,229,1,1,-0.5,-1,1,1,0.5,2,174
6577300,229,0,1,0.5,-1,2,1,0.5,2,174
6577365,230,0,1,-0.5,-1,1,1,-0.5,1,175
6577365,230,0,1,0.5,-1,2,1,-0.5,1,175
6577365,230,1,1,-0.5,-1,1,1,-0.5,2,175
6577365,230,1,1,0.5,-1,2,1,-0.5,2,175
6577365,230,1,1,-0.5,-1,1,1,0.5,1,175
6577365,230,0,1,0.5,-1,2,1,0.5,1,175
6577365,230,1,1,-0.5,-1,1,1,0.5,2,175
6577365,230,0,1,0.5,-1,2,1,0.5,2,175
6577337,231,1,1,-0.5,-1,1,1,-0.5,1,176
6577337,231,1,1,0.5,-1,2,1,-0.5,1,176
6577337,231,1,1,-0.5,-1,1,1,-0.5,2,176
6577337,231,1,1,0.5,-1,2,1,-0.5,2,176
6577337,231,0,1,-0.5,-1,1,1,0.5,1,176
6577337,231,1,1,0.5,-1,2,1,0.5,1,176
6577337,231,1,1,-0.5,-1,1,1,0.5,2,176
6577337,231,1,1,0.5,-1,2,1,0.5,2,176
6577434,232,0,1,-0.5,-1,1,1,-0.5,1,177
6577434,232,0,1,0.5,-1,2,1,-0.5,1,177
6577434,232,1,1,-0.5,-1,1,1,-0.5,2,177
6577434,232,1,1,0.5,-1,2,1,-0.5,2,177
6577434,232,1,1,-0.5,-1,1,1,0.5,1,177
6577434,232,1,1,0.5,-1,2,1,0.5,1,177
6577434,232,1,1,-0.5,-1,1,1,0.5,2,177
6577434,232,1,1,0.5,-1,2,1,0.5,2,177
6578123,233,1,1,-0.5,-1,1,1,-0.5,1,178
6578123,233,1,1,0.5,-1,2,1,-0.5,1,178
6578123,233,1,1,-0.5,-1,1,1,-0.5,2,178
6578123,233,0,1,0.5,-1,2,1,-0.5,2,178
6578123,233,1,1,-0.5,-1,1,1,0.5,1,178
6578123,233,0,1,0.5,-1,2,1,0.5,1,178
6578123,233,1,1,-0.5,-1,1,1,0.5,2,178
6578123,233,1,1,0.5,-1,2,1,0.5,2,178
6581418,235,1,1,-0.5,-1,1,1,-0.5,1,179
6581418,235,0,1,0.5,-1,2,1,-0.5,1,179
6581418,235,1,1,-0.5,-1,1,1,-0.5,2,179
6581418,235,0,1,0.5,-1,2,1,-0.5,2,179
6581418,235,0,1,-0.5,-1,1,1,0.5,1,179
6581418,235,0,1,0.5,-1,2,1,0.5,1,179
6581418,235,1,1,-0.5,-1,1,1,0.5,2,179
6581418,235,1,1,0.5,-1,2,1,0.5,2,179
6582999,237,1,1,-0.5,-1,1,1,-0.5,1,180
6582999,237,0,1,0.5,-1,2,1,-0.5,1,180
6582999,237,1,1,-0.5,-1,1,1,-0.5,2,180
6582999,237,1,1,0.5,-1,2,1,-0.5,2,180
6582999,237,1,1,-0.5,-1,1,1,0.5,1,180
6582999,237,1,1,0.5,-1,2,1,0.5,1,180
6582999,237,1,1,-0.5,-1,1,1,0.5,2,180
6582999,237,1,1,0.5,-1,2,1,0.5,2,180
6583117,238,1,1,-0.5,-1,1,1,-0.5,1,181
6583117,238,0,1,0.5,-1,2,1,-0.5,1,181
6583117,238,1,1,-0.5,-1,1,1,-0.5,2,181
6583117,238,0,1,0.5,-1,2,1,-0.5,2,181
6583117,238,1,1,-0.5,-1,1,1,0.5,1,181
6583117,238,0,1,0.5,-1,2,1,0.5,1,181
6583117,238,0,1,-0.5,-1,1,1,0.5,2,181
6583117,238,1,1,0.5,-1,2,1,0.5,2,181
6583137,239,1,1,-0.5,-1,1,1,-0.5,1,182
6583137,239,1,1,0.5,-1,2,1,-0.5,1,182
6583137,239,1,1,-0.5,-1,1,1,-0.5,2,182
6583137,239,0,1,0.5,-1,2,1,-0.5,2,182
6583137,239,1,1,-0.5,-1,1,1,0.5,1,182
6583137,239,1,1,0.5,-1,2,1,0.5,1,182
6583137,239,0,1,-0.5,-1,1,1,0.5,2,182
6583137,239,0,1,0.5,-1,2,1,0.5,2,182
6583156,240,1,1,-0.5,-1,1,1,-0.5,1,183
6583156,240,0,1,0.5,-1,2,1,-0.5,1,183
6583156,240,1,1,-0.5,-1,1,1,-0.5,2,183
6583156,240,0,1,0.5,-1,2,1,-0.5,2,183
6583156,240,1,1,-0.5,-1,1,1,0.5,1,183
6583156,240,1,1,0.5,-1,2,1,0.5,1,183
6583156,240,1,1,-0.5,-1,1,1,0.5,2,183
6583156,240,1,1,0.5,-1,2,1,0.5,2,183
6583891,241,1,1,-0.5,-1,1,1,-0.5,1,184
6583891,241,1,1,0.5,-1,2,1,-0.5,1,184
6583891,241,1,1,-0.5,-1,1,1,-0.5,2,184
6583891,241,1,1,0.5,-1,2,1,-0.5,2,184
6583891,241,0,1,-0.5,-1,1,1,0.5,1,184
6583891,241,1,1,0.5,-1,2,1,0.5,1,184
6583891,241,1,1,-0.5,-1,1,1,0.5,2,184
6583891,241,0,1,0.5,-1,2,1,0.5,2,184
